state,anchor_id,existing_ccss_id,verdict,confidence,recommended_ccss_id,rationale
ND,2.GM.M.1,2.MD.A.1,likely_correct,62.0,2.MD.A.1,"The lesson overlap for 2.MD.A.1 is very strong (0.7, 7 of 10 lessons shared), making it well-supported by curriculum evidence. However, the state standard's text more closely mirrors 2.MD.A.2 semantically (embedding 0.76 vs 0.60), and 2.MD.A.2 is also an existing tag for this standard — the ND standard explicitly requires measuring with two different units and describing the relationship, which is the core of 2.MD.A.2. The high lesson overlap for 2.MD.A.1 likely reflects that measuring with standard tools (2.MD.A.1) is a prerequisite embedded in the same lessons, making both tags reasonable co-alignments."
MT,4.NF.3.a,4.NF.B.3.a,confirmed,99.0,4.NF.B.3.a,"The tag has a perfect lesson overlap of 1.0 (all 12 lessons shared), is ranked #1 in similarity candidates, and the text of the state standard is identical to the CCSS standard text, making this an unambiguous match."
SC,7.PAFR.2.3,7.RP.A.1,confirmed,99.0,7.RP.A.1,"The lesson overlap is perfect (1.0) with all 3 lessons shared between the state standard and 7.RP.A.1, and the text of both standards describes the same concept (computing unit rates involving complex fractions with like or different units). No other candidate comes close in lesson overlap."
NJ,4.NF.B.4b,4.NF.B.4.b,confirmed,99.0,4.NF.B.4.b,"Perfect lesson overlap (1.0) with all 3 state lessons matching all 3 CCSS lessons, and the state standard text is essentially identical to 4.NF.B.4.b. This is the top-ranked candidate by both similarity and lesson overlap."
NJ,7.EE.A.2,7.EE.A.2,confirmed,99.0,7.EE.A.2,"The lesson overlap is perfect (1.0, with all 12 lessons shared), the state standard text is essentially identical to the CCSS standard text, and 7.EE.A.2 ranks first among all candidates with the highest embedding similarity. All evidence strongly supports this tag."
AL,7.DSP.10.d,7.SP.A.2,confirmed,99.0,7.SP.A.2,"The lesson overlap is perfect (1.0, all 4 lessons shared), and the state standard text is nearly identical to 7.SP.A.2's text, covering the same concepts of random sampling, drawing inferences, generating multiple samples, and gauging variation. This is the top-ranked candidate by both lesson overlap and embedding similarity."
NC,3.NF.2,3.NF.A.2.b,likely_correct,55.0,3.NF.A.2.b,"The state standard explicitly describes using a number line where the numerator represents the number of lengths of the unit fraction from 0, which directly maps to 3.NF.A.2.b's concept of marking off a lengths of 1/b from 0. Lesson overlap is 0 due to the state standard having 0 lessons mapped, making it uninformative, but the conceptual alignment between the state standard's number line bullet and 3.NF.A.2.b is strong, and the tag is appropriately paired with 3.NF.A.2.a (covering area/unit fraction interpretation) and 3.NF.A.2 (the parent standard)."
RI,7.NS.A.1.b,7.NS.A.1.b,confirmed,99.0,7.NS.A.1.b,"The tag shows perfect lesson overlap (1.0, with all 6 lessons shared) and the state standard text is essentially identical to the CCSS 7.NS.A.1.b text, making this an unambiguous match. No other candidate comes close in lesson overlap."
WY,8.EE.B.4,8.EE.A.4,confirmed,99.0,8.EE.A.4,"The lesson overlap is perfect (1.0, all 6 lessons shared), and the state standard text directly mirrors the CCSS 8.EE.A.4 content covering scientific notation, unit selection, and technology-generated scientific notation interpretation. No other candidate comes close in either lesson overlap or semantic similarity."
AZ,6.EE.C.9,6.EE.C.9,confirmed,99.0,6.EE.C.9,"The lesson overlap is perfect (1.0, all 4 lessons shared), and the state standard text is nearly identical to the CCSS 6.EE.C.9 text. No other candidate comes close in either lesson overlap or semantic similarity."
LA,K.G.B.4,K.G.B.4,confirmed,99.0,K.G.B.4,"The state standard text is identical to the CCSS K.G.B.4 text, and the lesson overlap is 90.9% (10 of 11 lessons shared), which is exceptionally strong. The tag ranks #1 in similarity candidates with no competing standard showing any lesson overlap."
RI,K.OA.A.5,K.OA.A.5,confirmed,99.0,K.OA.A.5,"The lesson overlap is perfect (1.0) with all 2 lessons shared, and the state standard text is nearly identical to the CCSS standard text, differing only by the addition of 'including zero.' No other candidate comes close in lesson overlap or semantic similarity."
IN,2.NS.2,2.NBT.A.3,confirmed,99.0,2.NBT.A.3,"The lesson overlap is perfect (1.0, all 5 lessons shared), and the state standard text is nearly identical to 2.NBT.A.3 in content and grade level, covering reading and writing whole numbers to 1,000 using standard form, number names, and expanded form. No other candidate comes close on lesson overlap."
MT,2.MD.3,2.MD.A.3,confirmed,99.0,2.MD.A.3,"The state standard text is identical to the CCSS standard text, and the lesson overlap is perfect (1.0) with all 3 lessons shared, making this an unambiguous match."
IA,8.EE.A.1,8.EE.A.1,confirmed,99.0,8.EE.A.1,"The tag shows perfect lesson overlap (1.0, all 6 lessons shared) and the highest embedding similarity (0.83) among all candidates. The state standard text is essentially identical to the CCSS standard text, and no other candidate comes close on any metric."
NJ,7.RP.A.2d,7.RP.A.2.d,confirmed,99.0,7.RP.A.2.d,"The tag has a perfect lesson overlap of 1.0 (all 3 lessons shared) and the highest embedding similarity (0.85) among candidates, with identical standard text. All evidence strongly supports this tag."
AR,7.SP.10,7.SP.C.6,confirmed,95.0,7.SP.C.6,"The lesson overlap is perfect (1.0) with all 4 state lessons matching all 4 CCSS lessons, making this the strongest possible signal. The state standard's focus on using theoretical probability to predict outcomes over many trials aligns directly with 7.SP.C.6's emphasis on predicting relative frequency given probability, and no other candidate has any lesson overlap."
AR,5.GM.3,5.MD.C.3,likely_incorrect,85.0,5.MD.C.3.a,"5.MD.C.3 has 0% lesson overlap with the state standard, making it a poor match despite appearing in the top-5 candidates. The state standard's text most directly matches 5.MD.C.4 (nearly identical wording, 66.7% lesson overlap) and 5.MD.C.3.a/5.MD.C.3.b (both at 83.3% lesson overlap), which are already tagged to this standard; 5.MD.C.3 as a parent standard adds no independent value given the zero lesson overlap."
AL,2.G.25,2.G.A.1,confirmed,98.0,2.G.A.1,"The state standard text is nearly identical to 2.G.A.1, and the lesson overlap is extremely high at 85.7% (6 of 6 state lessons shared). All evidence strongly supports this tag."
OH,7.SP.5,7.SP.C.5,confirmed,99.0,7.SP.C.5,"The lesson overlap is perfect (1.0) with 100% of lessons shared, and the state standard text is essentially identical to 7.SP.C.5 CCSS text. This tag is unambiguously correct."
IN,1.M.1,1.MD.A.1,likely_correct,62.0,1.MD.A.1,"1.MD.A.1 ranks first in both embedding similarity and lesson overlap (41.67%, 5 shared lessons), supporting its relevance to the state standard's focus on comparing and ordering objects by length. However, the state standard is broader (covering area, capacity, weight, and temperature beyond just length), and the other existing tag 1.MD.A.2 shows even stronger lesson overlap (75%), suggesting the state standard spans both CCSS standards; 1.MD.A.1 remains a legitimate partial match."
RI,6.G.A.2,6.G.A.2,confirmed,99.0,6.G.A.2,"The lesson overlap is perfect (1.0, all 5 lessons shared), the state standard text is virtually identical to the CCSS 6.G.A.2 text, and the embedding similarity is high (0.879). All evidence strongly confirms this tag."
WY,K.CC.A.1A,K.CC.A.1,confirmed,99.0,K.CC.A.1,"The state standard text is identical to K.CC.A.1, and the lesson overlap is very strong at 71.4% (15 of 15 state lessons shared), with K.CC.A.1 ranking first in both similarity and lesson overlap with no competing candidates showing any lesson overlap."
NY,5.NF.6,5.NF.B.6,confirmed,95.0,5.NF.B.6,"The state standard text is nearly identical to 5.NF.B.6, and the top-5 candidates show that when the state standard has lessons assigned, 5.NF.B.6 has 100% lesson overlap (4/4 shared). The zero overlap in the tag being evaluated is due to the state standard having 0 lessons in that particular row, not a mismatch in content."
KS,8.NS.1,8.NS.A.1,confirmed,97.0,8.NS.A.1,"The state standard text is virtually identical to the CCSS 8.NS.A.1 text, and the lesson overlap is strong (2 of 2 state lessons shared, 0.6667 overlap). No other candidate comes close in either text similarity or lesson overlap."
MA,7.RP.A.2.d,7.RP.A.2.d,confirmed,99.0,7.RP.A.2.d,"The tag has a perfect lesson overlap of 1.0 (all 3 state lessons match all 3 CCSS lessons), the highest embedding similarity among candidates (0.836), and the state standard text is essentially identical to the CCSS standard text. All evidence strongly supports this tag."
WV,1.7,1.OA.D.7,,,,"Unparseable response: Looking at this evidence:

1. The state standard text for WV 1.7 is nearly identical to 1.OA.D.7, including the same examples (6=6, 7=8-1, 5+2=2+5, 4+1=5+2).

2. There's a discrepancy in the lesson ov"
AR,3.GM.6,3.MD.C.6,confirmed,78.0,3.MD.C.6,"The lesson overlap of 0.8 (8 of 10 shared lessons) is very strong and is the most reliable signal, strongly supporting 3.MD.C.6 as a correct tag for this state standard. While 3.MD.C.7.a has higher text similarity and the state standard text aligns well with it conceptually, the lesson overlap data decisively favors 3.MD.C.6, and counting unit squares is explicitly mentioned in the state standard text alongside multiplication."
SC,2.PAFR.1.1,2.NBT.B.5,,,,"Unparseable response: Looking at the evidence:

1. **Lesson overlap**: The tag being evaluated (2.NBT.B.5) has 0% lesson overlap with the state standard. This is the strongest signal and it's clearly negative.

2. **Top ca"
RI,7.SP.A.2,7.SP.A.2,confirmed,99.0,7.SP.A.2,"The lesson overlap is perfect (1.0) with all 4 lessons shared, the text of the state standard is nearly identical to the CCSS standard, and it ranks #1 in similarity candidates — all evidence strongly supports this tag."
WI,3.MD.A.2,3.MD.A.2,confirmed,95.0,3.MD.A.2,"The state standard text is nearly identical to CCSS 3.MD.A.2, with an embedding similarity of 0.924813 (rank 1 of 5). Although the lesson_overlap_pct shows 0.0 for the tag being evaluated, this appears to be a data artifact (the state standard shows 0 lessons), while the candidate row for 3.MD.A.2 shows perfect lesson overlap (7/7 shared), strongly confirming this alignment."
WY,K.CC.B.4B,K.CC.B.4.b,confirmed,95.0,K.CC.B.4.b,"The state standard text is nearly identical to CCSS K.CC.B.4.b, and the lesson overlap of 57% (8 of 14 lessons shared) is the strongest signal among all candidates, with K.CC.B.4.b ranking first in both semantic similarity and lesson overlap."
NJ,2.M.B.5,2.MD.B.5,confirmed,99.0,2.MD.B.5,"The state standard text is virtually identical to the CCSS 2.MD.B.5 text, and the lesson overlap is perfect (1.0) with all 5 lessons shared. No other candidate comes close in either metric."
ME,1.1.G.A.3,1.G.A.3,confirmed,95.0,1.G.A.3,"The state standard text is word-for-word identical to 1.G.A.3, and the top-5 candidates show 1.G.A.3 has 100% lesson overlap (4 of 4 lessons shared) with the highest embedding similarity (0.92). The 0.0 lesson overlap shown in the tag evaluation row appears to be a data artifact (state listed with 0 lessons there), but the candidate context row correctly shows 4 shared lessons."
NC,4.NF.2,4.NF.A.2,confirmed,95.0,4.NF.A.2,"The tag 4.NF.A.2 shows a perfect lesson overlap (1.0, with all 5 state lessons shared with the CCSS standard's 5 lessons), and the text of both standards is nearly identical in content — comparing fractions with different numerators and denominators, using benchmark fractions, recording with >, =, <, and justifying conclusions. This is strongly confirmed by the lesson overlap evidence."
PA,2.2.K.A.1,K.OA.A.2,confirmed,72.0,K.OA.A.2,"K.OA.A.2 ranks #1 in both embedding similarity (0.593) and lesson overlap (0.421, with 16 shared lessons), making it the strongest candidate despite the state standard showing 0 lessons in the tag-being-evaluated row (likely a data inconsistency, since the top-5 candidates row shows 38 state lessons and 16 shared). The state standard's language about 'putting together and taking apart to add and subtract within 10' aligns well with K.OA.A.2's content, and no other candidate has meaningful lesson overlap."
SD,7.G.B.4,7.G.B.4,confirmed,99.0,7.G.B.4,"The lesson overlap is perfect (1.0, all 6 lessons shared), the text is identical between the state standard and CCSS 7.G.B.4, and it ranks first in both embedding similarity and lesson overlap with no competing candidates even close."
SD,5.MD.C.5.a,5.MD.C.5.a,confirmed,99.0,5.MD.C.5.a,"The lesson overlap is perfect (1.0), with all 2 state lessons matching all 2 CCSS lessons, and the state standard text is nearly identical to 5.MD.C.5.a. This is the top-ranked candidate with the highest embedding similarity as well."
